FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
-5.607294247286794637e-04,1.402726689329701015e+00,-1.856333915691808389e+00,-5.607782625031815758e-04,1.402918667590016266e+00,-1.856372640459987622e+00,-3.022639128258093415e-04,1.670336063132717319e+00,-2.159051334697999813e+00,-3.022523140862116617e-04,1.670807594909360372e+00,-2.159277309298105241e+00
-6.272225323311831280e-04,1.382108988164595376e+00,-1.716726999631591255e+00,-6.272875145366545212e-04,1.382328652252396983e+00,-1.716830704386221429e+00,-4.094762013060852259e-04,1.672256446744973202e+00,-2.047481641672715735e+00,-4.094933481957023372e-04,1.672709198130515773e+00,-2.047723027530952145e+00
-6.367429871068153776e-04,1.315795133902178504e+00,-1.523070429497275668e+00,-6.368091369806365854e-04,1.316024219098693271e+00,-1.523234265058079906e+00,-4.798519531631904628e-04,1.587401680466113740e+00,-1.850433013771976887e+00,-4.798919041973246291e-04,1.587785162898338820e+00,-1.850683882327987639e+00
-5.196597641136391221e-04,1.185322540665317614e+00,-1.217663947249525647e+00,-5.196986172141090021e-04,1.185512655048677866e+00,-1.217817236783351520e+00,-3.987164879432011119e-04,1.435480407258401092e+00,-1.549187323348220069e+00,-3.987395554884781918e-04,1.435774366066135510e+00,-1.549412177856989148e+00
9.106026013194667978e-02,1.141815322442309544e+00,-1.342839769480400181e+00,-9.180657856058745125e-02,1.142079971899218727e+00,-1.342786557980909512e+00,3.079173334430067993e-02,1.614844651071850601e+00,-1.496469906842034625e+00,-3.135934299768374650e-02,1.615100628872487842e+00,-1.496640943716071703e+00
1.802424469023959086e-01,1.083630189406314948e+00,-1.515258407532809271e+00,-1.807073595339075966e-01,1.084003960254275700e+00,-1.515253120138832621e+00,5.264908200439006453e-02,1.914296218634584434e+00,-1.521087221713843807e+00,-5.301200723862644487e-02,1.914540741999566142e+00,-1.521203263645468873e+00
2.397593950709758226e-01,9.856135541808920264e-01,-1.662103650561245871e+00,-2.399874308380716970e-01,9.860639635015502336e-01,-1.662136958778745344e+00,6.265984735661214722e-02,2.230925331014278701e+00,-1.561206628815885455e+00,-6.286308204830531876e-02,2.231168566171025880e+00,-1.561280163238796481e+00
2.655409639475169725e-01,8.514433585062801679e-01,-1.768431552996719835e+00,-2.655900529069465943e-01,8.519225173484223923e-01,-1.768480641599408099e+00,6.371331057777047946e-02,2.516107651790812749e+00,-1.593822038986111522e+00,-6.380135360033374614e-02,2.516351580790080256e+00,-1.593866136102792597e+00
2.639351392586827827e-01,6.943051380308126186e-01,-1.836469902879446447e+00,-2.638621422181538501e-01,6.947677315687685873e-01,-1.836523173568143985e+00,5.940494292437666773e-02,2.748806543290375437e+00,-1.613874986122193267e+00,-5.941601845917315189e-02,2.749049175106747622e+00,-1.613899000389496408e+00
2.445314806411309216e-01,5.285791395303247597e-01,-1.873928614981654084e+00,-2.443843908776581753e-01,5.289903274310389092e-01,-1.873981589994485164e+00,5.247024921253062163e-02,2.922459284392038725e+00,-1.623599152091990794e+00,-5.243474170258821676e-02,2.922696724464793672e+00,-1.623608571401959688e+00
2.164248064175679220e-01,3.663725520893326704e-01,-1.889667061968819173e+00,-2.162401860294185796e-01,3.667108715018227993e-01,-1.889717901880006323e+00,4.486074535452887202e-02,3.037979954972894081e+00,-1.627454987036769607e+00,-4.480072398121954375e-02,3.038207994560238490e+00,-1.627452646916567325e+00
1.866891090152845989e-01,2.164249076130349003e-01,-1.891711220857498210e+00,-1.864926114984512273e-01,2.166820623978749638e-01,-1.891758738995358513e+00,3.842700097361858441e-02,3.099364952556555863e+00,-1.630003055816888757e+00,-3.835621926707646900e-02,3.099580464474256836e+00,-1.629990489562243461e+00
1.600876987501070603e-01,8.415875304479189523e-02,-1.886387757186601233e+00,-1.598959350075643826e-01,8.433748377820017572e-02,-1.886431034420520403e+00,3.550371337171553954e-02,3.110645341042848511e+00,-1.635206679792291506e+00,-3.542828762966229728e-02,3.110847110157755058e+00,-1.635185184084281929e+00
1.393417746691459624e-01,-2.773619506035129509e-02,-1.878102904758867320e+00,-1.391644012551330745e-01,-2.762524412350824896e-02,-1.878141467023918931e+00,3.913421462825293629e-02,3.073924412283811414e+00,-1.646285001915694490e+00,-3.905425845285264569e-02,3.074113041981919814e+00,-1.646256351358872827e+00
1.255641410534423241e-01,-1.184924334651161204e-01,-1.869427043715934822e+00,-1.254056276954481353e-01,-1.184340946245471676e-01,-1.869461026050604824e+00,5.288092733443783278e-02,2.988575798356462254e+00,-1.665592096466209204e+00,-5.279315039319273928e-02,2.988752700902855608e+00,-1.665558917034845043e+00
1.186707787319363216e-01,-1.883968617132266432e-01,-1.861211454256087139e+00,-1.185317668234484173e-01,-1.883745013397273016e-01,-1.861241567870124403e+00,8.011629881662657438e-02,2.851735304617613043e+00,-1.694243488485568605e+00,-8.001731515799881400e-02,2.851901211250481794e+00,-1.694209249069343448e+00
1.177005233825513669e-01,-2.379683115379761515e-01,-1.852558366879488938e+00,-1.175789839978974571e-01,-2.379662471808954016e-01,-1.852585703705161402e+00,1.225702038793884396e-01,2.660084621834776897e+00,-1.731434601152755937e+00,-1.224599764192054047e-01,2.660238404291138004e+00,-1.731403178291003098e+00
1.210243561465457890e-01,-2.672482046353282792e-01,-1.840580902650369666e+00,-1.209169892360618948e-01,-2.672534253318357145e-01,-1.840606715553188444e+00,1.780668359352648444e-01,2.412524469303186869e+00,-1.773598246615456286e+00,-1.779511846424533805e-01,2.412663168260013702e+00,-1.773573192399505949e+00
