FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
-2.838543139346851426e-05,1.199408362928420235e+00,-1.490860954675501837e+00,-2.838542398140755563e-05,1.199408363410920053e+00,-1.490860954495794477e+00,-2.833461003126638700e-05,1.564593216051513469e+00,-1.975692807863360656e+00,-2.833461562580683274e-05,1.564593215893953948e+00,-1.975692807858477895e+00
-4.107704758365207924e-05,1.152635463765193435e+00,-1.500343143392508294e+00,-4.107705850593977104e-05,1.152635468316022482e+00,-1.500343143014100100e+00,-4.149259299975654645e-05,1.455421419015490603e+00,-1.924674498806461020e+00,-4.149258833020274710e-05,1.455421419092389090e+00,-1.924674495859010070e+00
-3.953054009237806356e-05,1.105709928296179090e+00,-1.500609321293957965e+00,-3.953053793322964740e-05,1.105709927400190917e+00,-1.500609321242157401e+00,-3.937171194125359692e-05,1.355862294197914153e+00,-1.868796795528606891e+00,-3.937170718243628752e-05,1.355862294028310489e+00,-1.868796796338910049e+00
-3.898293874419916271e-05,1.059950766019582602e+00,-1.493323117728578842e+00,-3.898292398996700458e-05,1.059950761912304085e+00,-1.493323117518579046e+00,-3.838648587877853066e-05,1.266735528798055954e+00,-1.811101836339547688e+00,-3.838649356162448758e-05,1.266735528064305116e+00,-1.811101839868914487e+00
-5.293855474225883667e-05,1.016273578587137960e+00,-1.480140253041616560e+00,-5.293855123259162974e-05,1.016273575775761273e+00,-1.480140252747034868e+00,-5.249103618890638010e-05,1.187837515634504237e+00,-1.753785092846770644e+00,-5.249102133694370282e-05,1.187837514910905945e+00,-1.753785095502579550e+00
-8.174122750464080664e-05,9.752675095304118580e-01,-1.462432834118218894e+00,-8.174121664356898554e-05,9.752675096352824147e-01,-1.462432834087207700e+00,-8.174375199762673255e-05,1.118587957222639373e+00,-1.698356660777456506e+00,-8.174374512614690697e-05,1.118587957175403824e+00,-1.698356660782965211e+00
-1.170237913145388050e-04,9.372694356098127955e-01,-1.441488057612864582e+00,-1.170237879534320833e-04,9.372694377745748318e-01,-1.441488057937163392e+00,-1.174111685967835249e-04,1.058211833435620308e+00,-1.645911793775221010e+00,-1.174111617075049351e-04,1.058211834148132802e+00,-1.645911791646970102e+00
-1.496900888247825292e-04,9.023452387862619384e-01,-1.418040988022063242e+00,-1.496900892642916896e-04,9.023452415661946668e-01,-1.418040988541368286e+00,-1.502449053780377660e-04,1.005964993398564600e+00,-1.597075999209566666e+00,-1.502449076169908211e-04,1.005964994513180999e+00,-1.597075996295695965e+00
-1.744160591210007570e-04,8.705968004919620862e-01,-1.393322660421824066e+00,-1.744160680410250356e-04,8.705968028992154828e-01,-1.393322660942236446e+00,-1.749411319752491607e-04,9.610187742682112511e-01,-1.552413532365357174e+00,-1.749411355147929815e-04,9.610187753863569382e-01,-1.552413529715321427e+00
-1.901355070472178737e-04,8.418993273353259088e-01,-1.368200154225018617e+00,-1.901355138405262755e-04,8.418993289550650294e-01,-1.368200154621032283e+00,-1.905238538938197254e-04,9.224436145156832412e-01,-1.512047059008042371e+00,-1.905238655408634878e-04,9.224436153752899603e-01,-1.512047057137743789e+00
-1.986548941506209619e-04,8.162275088778189192e-01,-1.343384854535483175e+00,-1.986549012028289006e-04,8.162275097463203011e-01,-1.343384854776002557e+00,-1.988909365526734824e-04,8.896906667617745512e-01,-1.476202912698837189e+00,-1.988909418009776608e-04,8.896906672903942548e-01,-1.476202911636280923e+00
