FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
4.717830789416149057e-02,2.167611392149863536e-01,-1.920644242423469539e+00,8.613971341475577803e-02,9.392385541498374790e-01,-1.329416655738492770e+00,-5.171338989419413390e-02,6.356213958180451096e-01,-1.119287425179664730e+00,-6.003748932381414161e-02,3.948820711761651392e-01,-1.906883546289216191e+00
-6.253631972498013489e-03,7.715961476909037609e-02,-2.078883195917347049e+00,7.622551138959618748e-04,9.124203853313027635e-01,-1.291279771902066109e+00,-3.668375863062768583e-02,5.918872108259447540e-01,-1.187498951163731054e+00,2.259642811909446172e-02,4.231475956107878522e-01,-2.168165360217138460e+00
-4.260542244976046194e-02,5.870100323506911855e-02,-2.054717132704250826e+00,-8.604201773473445572e-03,8.727411841302773476e-01,-1.228257303636120179e+00,1.066199815046726257e-02,5.711273941132705145e-01,-1.254846020632350401e+00,4.784036745300002114e-02,4.880644656025059369e-01,-2.195802398744732820e+00
3.194064764792298866e-02,2.963996742402772999e-01,-1.778481188196568530e+00,-5.237061327120706017e-02,8.577126071984180200e-01,-1.163487368951265477e+00,1.418034666256473217e-02,5.751513128141861886e-01,-1.323528965959815507e+00,-6.429523451424185021e-02,5.554714315817178560e-01,-1.981705258675459103e+00
3.237006526819471985e-02,7.804673780904143321e-01,-1.114640530337850155e+00,-1.774923087108103495e-02,1.202390505711819629e-01,-1.741362145513455806e+00,3.973900687790888481e-02,4.315122389631693700e-01,-1.920494193616304246e+00,-1.196311555161810175e-02,4.643296028603918213e-01,-1.362678379671842910e+00
-8.509611832002049112e-03,8.213065714427664199e-01,-1.116035878023680095e+00,3.695767777579768432e-02,-1.089827893816610327e-01,-1.968993972441620999e+00,-1.228211381834039100e-02,3.042413769281787084e-01,-2.132276071676931561e+00,-2.767528484499125890e-02,5.654316973257972334e-01,-1.418955278832502609e+00
-6.944796164155480483e-03,8.479327864034061912e-01,-1.142013081400615304e+00,-1.297124488650803001e-02,-1.082070204089075477e-01,-1.988476795025977850e+00,-2.446835066564130926e-02,2.302774710783007106e-01,-2.130450184016861037e+00,1.639862393173510680e-02,6.230265521836144682e-01,-1.406719909440982130e+00
-7.231294386041288436e-02,8.408561567716243967e-01,-1.166510360572422522e+00,-4.069598380991826247e-02,2.865945864657561126e-02,-1.749853976278090251e+00,4.381758360128149010e-02,2.556339838306855294e-01,-1.905346230159076226e+00,4.383222495033011618e-02,6.845872655920762773e-01,-1.391121202620613007e+00
3.789836870758962750e-02,6.405163604648002051e-01,-1.761401874037224591e+00,6.870256812734824858e-02,4.998804082099663204e-01,-1.172948816644520997e+00,-5.601003604378077677e-02,6.516316356761810979e-01,-1.318850499974270507e+00,-3.742545997443191136e-02,5.443886787007261585e-01,-2.053857343624937659e+00
-3.246503146852235816e-02,2.617962853195717754e-01,-1.979908513955912497e+00,-6.021326669093404402e-03,5.355591989534893571e-01,-1.187468855044141236e+00,-1.783677939227335321e-02,5.922220268253474140e-01,-1.288945355922954228e+00,3.501580696123285374e-02,5.230666282690501490e-01,-2.302806862216783657e+00
-2.306825819101487353e-03,1.204536559791241218e-01,-1.990264244952434147e+00,-1.518408484643177236e-02,5.705345095305710545e-01,-1.227397759666731147e+00,6.469487369142047986e-03,5.965795519040939521e-01,-1.316426048564301343e+00,1.208830236435604055e-02,5.063847104333751847e-01,-2.328849705941256509e+00
1.890477559072606048e-02,8.406544218916012223e-02,-1.852565703726458013e+00,-7.037446225433382184e-03,6.118185984495689844e-01,-1.314319266018772803e+00,8.771346940633537384e-03,6.316069216647119955e-01,-1.380817325342664326e+00,-2.065654281897356254e-02,4.234135767595436639e-01,-2.102969030414663099e+00
-2.214471194062924558e-03,6.713113770570078298e-01,-1.383758207604505408e+00,-2.185426470966817490e-03,6.820506007118789515e-01,-1.401997432937543087e+00,7.339962323407177346e-04,7.266614717188124573e-01,-1.498848979804759507e+00,7.909745191920462956e-04,7.387914963997769258e-01,-1.519813055826386927e+00
-9.959401287551123208e-03,6.972992392610152246e-01,-1.463812447344390755e+00,-9.971216515936983868e-03,7.037020726924395619e-01,-1.473144139523086427e+00,-7.311233819360587506e-03,7.215082683385501960e-01,-1.514344126789786360e+00,-7.309862266290101385e-03,7.294905208022214316e-01,-1.526873248277025752e+00
-1.214803392953650817e-09,7.000000001799864258e-01,-1.499999998005122404e+00,1.223918331510851441e-09,7.000000001812377581e-01,-1.499999997990223877e+00,-1.240014108284812099e-09,7.000000001834797425e-01,-1.499999997963859633e+00,1.230865345073955691e-09,7.000000001822028750e-01,-1.499999997978826105e+00
0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00,0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00,0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00,0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00
